-0.05	0	0
0	0	0.1175667
0	0.031771694	0.111331283
0	0.059239796	0.094316559
0	0.079821079	0.069307779
0	0.092758169	0.039561643
0	0.098230513	0.007462527
0	0.09643154	-0.024973471
0	0.084604085	-0.055069853
0	0.061827377	-0.078041111
0	0.032180295	-0.091155052
0	0	-0.0956717
0	0	-0.0956717
0	-0.032180295	-0.091155052
0	-0.061827377	-0.078041111
0	-0.084604085	-0.055069853
0	-0.09643154	-0.024973471
0	-0.098230513	0.007462527
0	-0.092758169	0.039561643
0	-0.079821079	0.069307779
0	-0.059239796	0.094316559
0	-0.031771694	0.111331283
0	0	0.1175667
0.1	0	0.2189697
0.1	0.056301704	0.209209017
0.1	0.105263458	0.179979438
0.1	0.139487175	0.134274623
0.1	0.159317228	0.080525589
0.1	0.168284789	0.0238872
0.1	0.167565906	-0.033463898
0.1	0.151563474	-0.088303626
0.1	0.111584183	-0.128353151
0.1	0.057202664	-0.145936054
0.1	0	-0.1504218
0.1	0	-0.1504218
0.1	-0.057202664	-0.145936054
0.1	-0.111584183	-0.128353151
0.1	-0.151563474	-0.088303626
0.1	-0.167565906	-0.033463898
0.1	-0.168284789	0.0238872
0.1	-0.159317228	0.080525589
0.1	-0.139487175	0.134274623
0.1	-0.105263458	0.179979438
0.1	-0.056301704	0.209209017
0.1	0	0.2189697
0.2	0	0.2862166
0.2	0.071782859	0.275711596
0.2	0.134691315	0.240211527
0.2	0.17668944	0.181344785
0.2	0.198769788	0.112130935
0.2	0.208309276	0.039974555
0.2	0.208830532	-0.032790394
0.2	0.194148944	-0.103732681
0.2	0.142225503	-0.152480898
0.2	0.072679929	-0.172557088
0.2	0	-0.1761638
0.2	0	-0.1761638
0.2	-0.072679929	-0.172557088
0.2	-0.142225503	-0.152480898
0.2	-0.194148944	-0.103732681
0.2	-0.208830532	-0.032790394
0.2	-0.208309276	0.039974555
0.2	-0.198769788	0.112130935
0.2	-0.17668944	0.181344785
0.2	-0.134691315	0.240211527
0.2	-0.071782859	0.275711596
0.2	0	0.2862166
0.3	0	0.33779
0.3	0.083421682	0.327255337
0.3	0.158026857	0.289458462
0.3	0.20513637	0.220572661
0.3	0.226694864	0.139224022
0.3	0.235674758	0.05540132
0.3	0.236954686	-0.028892519
0.3	0.224609729	-0.111933153
0.3	0.166156511	-0.170324411
0.3	0.084279677	-0.188536173
0.3	0	-0.1903866
0.3	0	-0.1903866
0.3	-0.084279677	-0.188536173
0.3	-0.166156511	-0.170324411
0.3	-0.224609729	-0.111933153
0.3	-0.236954686	-0.028892519
0.3	-0.235674758	0.05540132
0.3	-0.226694864	0.139224022
0.3	-0.20513637	0.220572661
0.3	-0.158026857	0.289458462
0.3	-0.083421682	0.327255337
0.3	0	0.33779
0.4	0	0.3783951
0.4	0.092445361	0.368055461
0.4	0.176519677	0.329357108
0.4	0.228559397	0.253754367
0.4	0.247749643	0.162667418
0.4	0.254921196	0.069711331
0.4	0.256424707	-0.02351122
0.4	0.246855808	-0.115907242
0.4	0.184753684	-0.18218704
0.4	0.093230548	-0.197353823
0.4	0	-0.1987625
0.4	0	-0.1987625
