1.5	0	0
1.497040093	0.094185779	0
1.488172052	0.18799985	0
1.473430876	0.281071972	0
1.452874742	0.373034831	0
1.426584774	0.463525492	0
1.394664729	0.552186829	0
1.357240579	0.638668937	0
1.31446002	0.722630511	0
1.266491888	0.803740192	0
1.213525492	0.881677878	0
1.155769864	0.956135985	0
1.093452941	1.026820659	0
1.026820659	1.093452941	0
0.956135985	1.155769864	0
0.881677878	1.213525492	0
0.803740192	1.266491888	0
0.722630511	1.31446002	0
0.638668937	1.357240579	0
0.552186829	1.394664729	0
0.463525492	1.426584774	0
0.373034831	1.452874742	0
0.281071972	1.473430876	0
0.18799985	1.488172052	0
0.094185779	1.497040093	0
-9.07315E-16	1.5	0
-0.094185779	1.497040093	0
-0.18799985	1.488172052	0
-0.281071972	1.473430876	0
-0.373034831	1.452874742	0
-0.463525492	1.426584774	0
-0.552186829	1.394664729	0
-0.638668937	1.357240579	0
-0.722630511	1.31446002	0
-0.803740192	1.266491888	0
-0.881677878	1.213525492	0
-0.956135985	1.155769864	0
-1.026820659	1.093452941	0
-1.093452941	1.026820659	0
-1.155769864	0.956135985	0
-1.213525492	0.881677878	0
-1.266491888	0.803740192	0
-1.31446002	0.722630511	0
-1.357240579	0.638668937	0
-1.394664729	0.552186829	0
-1.426584774	0.463525492	0
-1.452874742	0.373034831	0
-1.473430876	0.281071972	0
-1.488172052	0.18799985	0
-1.497040093	0.094185779	0
-1.5	-3.81303E-15	0
-1.497040093	-0.094185779	0
-1.488172052	-0.18799985	0
-1.473430876	-0.281071972	0
-1.452874742	-0.373034831	0
-1.426584774	-0.463525492	0
-1.394664729	-0.552186829	0
-1.357240579	-0.638668937	0
-1.31446002	-0.722630511	0
-1.266491888	-0.803740192	0
-1.213525492	-0.881677878	0
-1.155769864	-0.956135985	0
-1.093452941	-1.026820659	0
-1.026820659	-1.093452941	0
-0.956135985	-1.155769864	0
-0.881677878	-1.213525492	0
-0.803740192	-1.266491888	0
-0.722630511	-1.31446002	0
-0.638668937	-1.357240579	0
-0.552186829	-1.394664729	0
-0.463525492	-1.426584774	0
-0.373034831	-1.452874742	0
-0.281071972	-1.473430876	0
-0.18799985	-1.488172052	0
-0.094185779	-1.497040093	0
-2.75658E-16	-1.5	0
0.094185779	-1.497040093	0
0.18799985	-1.488172052	0
0.281071972	-1.473430876	0
0.373034831	-1.452874742	0
0.463525492	-1.426584774	0
0.552186829	-1.394664729	0
0.638668937	-1.357240579	0
0.722630511	-1.31446002	0
0.803740192	-1.266491888	0
0.881677878	-1.213525492	0
0.956135985	-1.155769864	0
1.026820659	-1.093452941	0
1.093452941	-1.026820659	0
1.155769864	-0.956135985	0
1.213525492	-0.881677878	0
1.266491888	-0.803740192	0
1.31446002	-0.722630511	0
1.357240579	-0.638668937	0
1.394664729	-0.552186829	0
1.426584774	-0.463525492	0
1.452874742	-0.373034831	0
1.473430876	-0.281071972	0
1.488172052	-0.18799985	0
1.497040093	-0.094185779	0
1.5	0	2
1.497040093	0.094185779	2
1.488172052	0.18799985	2
1.473430876	0.281071972	2
1.452874742	0.373034831	2
1.426584774	0.463525492	2
1.394664729	0.552186829	2
1.357240579	0.638668937	2
1.31446002	0.722630511	2
1.266491888	0.803740192	2
1.213525492	0.881677878	2
1.155769864	0.956135985	2
1.093452941	1.026820659	2
1.026820659	1.093452941	2
0.956135985	1.155769864	2
0.881677878	1.213525492	2
0.803740192	1.266491888	2
0.722630511	1.31446002	2
0.638668937	1.357240579	2
