0.329	0.0004418	0
0.325616	0.000799	0
0.3195483	0.0014288	0
0.3118544	0.002209	0
0.3029385	0.0030973	0
0.293045	0.0040561	0
0.2823525	0.0050713	0
0.2709926	0.0061194	0
0.2590781	0.0071863	0
0.2466983	0.0082579	0
0.2339378	0.0093342	0
0.2208577	0.0104011	0
0.2075238	0.0114492	0
0.1939925	0.0124738	0
0.1803155	0.0134702	0
0.1665398	0.014429	0
0.1527124	0.0153455	0
0.1388709	0.016215	0
0.1250529	0.0170328	0
0.111296	0.0177942	0
0.0976378	0.0184851	0
0.0841065	0.0191102	0
0.070735	0.0196648	0
0.0575562	0.0201348	0
0.0445936	0.0205202	0
0.0318754	0.020821	0
0.0194345	0.0210278	0
0.0072897	0.0211359	0
-0.0045355	0.02115	0
-0.0160082	0.0210607	0
-0.0271143	0.020868	0
-0.0378303	0.0205719	0
-0.048128	0.0201771	0
-0.0579933	0.0196742	0
-0.067398	0.0190726	0
-0.076328	0.0183676	0
-0.0847645	0.0175686	0
-0.092684	0.0166709	0
-0.1000677	0.0156839	0
-0.1068968	0.0146123	0
-0.1131572	0.0134561	0
-0.1188301	0.01222	0
-0.1238967	0.0109134	0
-0.1283382	0.0095363	0
-0.1321405	0.0080934	0
-0.1352895	0.0065847	0
-0.1377664	0.0050243	0
-0.1395524	0.0034028	0
-0.1406334	0.0017296	0
-0.141	0	0
-0.1406334	-0.0017296	0
-0.1395524	-0.0034028	0
-0.1377664	-0.0050243	0
-0.1352895	-0.0065847	0
-0.1321405	-0.0080934	0
-0.1283382	-0.0095363	0
-0.1238967	-0.0109134	0
-0.1188301	-0.01222	0
-0.1131572	-0.0134561	0
-0.1068968	-0.0146123	0
-0.1000677	-0.0156839	0
-0.092684	-0.0166709	0
-0.0847645	-0.0175686	0
-0.076328	-0.0183676	0
-0.067398	-0.0190726	0
-0.0579933	-0.0196742	0
-0.048128	-0.0201771	0
-0.0378303	-0.0205719	0
-0.0271143	-0.020868	0
-0.0160082	-0.0210607	0
-0.0045355	-0.02115	0
0.0072897	-0.0211359	0
0.0194345	-0.0210278	0
0.0318754	-0.020821	0
0.0445936	-0.0205202	0
0.0575562	-0.0201348	0
0.070735	-0.0196648	0
0.0841065	-0.0191102	0
0.0976378	-0.0184851	0
0.111296	-0.0177942	0
0.1250529	-0.0170328	0
0.1388709	-0.016215	0
0.1527124	-0.0153455	0
0.1665398	-0.014429	0
0.1803155	-0.0134702	0
0.1939925	-0.0124738	0
0.2075238	-0.0114492	0
0.2208577	-0.0104011	0
0.2339378	-0.0093342	0
0.2466983	-0.0082579	0
0.2590781	-0.0071863	0
0.2709926	-0.0061194	0
0.2823525	-0.0050713	0
0.293045	-0.0040561	0
0.3029385	-0.0030973	0
0.3118544	-0.002209	0
0.3195483	-0.0014288	0
0.325616	-0.000799	0
0.609	0.0008178	0.24
0.602736	0.001479	0.24
0.5915043	0.0026448	0.24
0.5772624	0.004089	0.24
0.5607585	0.0057333	0.24
0.542445	0.0075081	0.24
0.5226525	0.0093873	0.24
0.5016246	0.0113274	0.24
0.4795701	0.0133023	0.24
0.4566543	0.0152859	0.24
0.4330338	0.0172782	0.24
0.4088217	0.0192531	0.24
0.3841398	0.0211932	0.24
0.3590925	0.0230898	0.24
0.3337755	0.0249342	0.24
0.3082758	0.026709	0.24
0.2826804	0.0284055	0.24
0.2570589	0.030015	0.24
0.2314809	0.0315288	0.24
0.206016	0.0329382	0.24
0.1807338	0.0342171	0.24
0.1556865	0.0353742	0.24
0.130935	0.0364008	0.24
0.1065402	0.0372708	0.24
0.0825456	0.0379842	0.24
0.0590034	0.038541	0.24
0.0359745	0.0389238	0.24
0.0134937	0.0391239	0.24
